,0,1,2
5224,California Chicken Cafe,34.0342609,-118.4799782
5225,Bru's Wiffle,34.0340822,-118.4795094
5226,O'Briens Irish Pub,34.0331491,-118.4806342
5227,Malbec Argentinean Cuisine,34.0364059,-118.476565
5228,La Scala,34.0394211,-118.4737538
5229,Kimuya,34.0379464,-118.474664
5230,Earth Wind & Flour,34.0330433,-118.4807057
5231,Bread & Porridge,34.0338745,-118.4804943
5232,Bergamot Cafe,34.0283148,-118.4676457
5233,McDonald's,34.0339949,-118.4729609
5234,Carl's Jr.,34.034818,-118.4732022
5235,Pets Of Porter Ranch,34.2738541,-118.5544016
5236,Fantastic Sams Cut & Color,34.2741004,-118.5570498
5237,The UPS Store,34.2735803,-118.5549446
5238,7-Eleven,34.2743699,-118.5571015
5239,Starbucks,34.2751034,-118.5634635
5240,"MGM Properties, Inc",34.2735803,-118.5549446
5241,Allegro Coffee Company,34.2734565,-118.5549588
5242,Goodwill Southern California Bookstore & Donation Center,34.2741899,-118.5571498
5243,Sleep Number,34.2758325,-118.5632043
5244,Cafe Donuts,34.2736083,-118.5549486
5245,My Hearing Centers,34.2747517,-118.5465572
5246,Porter Ranch Optometry,34.2735958,-118.5574708
5247,zpizza,34.2735338,-118.55464
5248,Subway,34.2735338,-118.55464
5249,Pagoda Inn,34.2734576,-118.5555478
5250,Subway,34.2752398,-118.5634469
5251,Musashi Japanese Cuisine,34.2753493,-118.5627367
5252,Ameci Pizza & Pasta,34.2739665,-118.556977
5253,Baja Fresh,34.2752176,-118.5629733
5254,Jasmine Thai Cuisine,34.2751013,-118.5630991
5255,Cafe Graikos,34.2734974,-118.5554127
5256,China King Restaurant,34.2744013,-118.5573139
5257,Jack in the Box,34.2740239,-118.5560422
5258,Mediterranean Bistro,34.2756539,-118.5628523
5259,Aramark Uniform Services,34.3083062,-118.4655227
5260,Nostalgic Bulbs,34.306914,-118.467441
5261,Culligan Water of LA,34.3114307,-118.4705738
5262,Best Quality Plumbing,34.3183913,-118.4631744
5263,Metro by T-Mobile,34.318398,-118.4644844
5264,Merle Norman Cosmetic Studio,34.3065126,-118.4636577
5265,Valley Gutter Supply,34.305743,-118.4591137
5266,American Nuts Inc,34.3062456,-118.4666016
5267,Los Ruizeñores Restaurant,34.3188447,-118.4639045
5268,El Camaronero 2,34.31833,-118.4644733
5269,El CAMARONERO #2,34.31833,-118.4644733
5270,Bob Smith BMW,34.1493765,-118.661325
5271,Bob Smith MINI,34.1496236,-118.6612715
5272,Audi Calabasas,34.1491476,-118.6624864
5273,Bob Smith BMW Service,34.1493765,-118.661325
5274,Target,34.1410828,-118.2240827
5275,Macy's,34.1412534,-118.2262455
5276,CVS Pharmacy,34.1410828,-118.2240827
5277,Smart & Final Extra!,34.1486856,-118.2346624
5278,AT&T Store,34.1409207,-118.2250677
5279,GameStop,34.1410728,-118.2251116
5280,LA Signs,34.1427675,-118.2286683
5281,Mountain View Tire & Auto Service - Eagle Rock,34.1427764,-118.2235599
5282,Seafood City,34.1408179,-118.2251591
5283,Daniel's Jewelers,34.1409207,-118.2250677
5284,Glendale Adventist Medical Center Gift Shop,34.1491745,-118.2303901
5285,Budget Pro Bicycles,34.1424123,-118.2256617
5286,In-N-Out Burger,34.1486551,-118.2273294
5287,FuJi Buffet & Grill,34.14818710000001,-118.2279233
5288,Chuck E. Cheese,34.1409207,-118.2250677
5289,Popeyes Louisiana Kitchen,34.1425429,-118.2284259
5290,Zankou Chicken,34.1432264,-118.2339953
5291,Jollibee,34.1408179,-118.2251591
5292,Domino's Pizza,34.142492,-118.2324634
5293,KFC,34.1482033,-118.2352335
5294,Chowking,34.1409207,-118.2250677
5295,Jersey Mike's Subs,34.1424203,-118.2230231
5296,Grill City,34.1408179,-118.2251591
5297,Scarantino's Italian Inn,34.1425387,-118.2305276
5298,Thai Spirit,34.142726,-118.2233006
5299,Pizza Hut,34.1425575,-118.2287484
5300,Wong's Wok,34.1432176,-118.2333374
5301,The Cloudy Garlic,34.1424123,-118.2256617
5302,Christian Louboutin,34.0822583,-118.3853683
5303,Petco,34.0805038,-118.389427
5304,Pavilions,34.0837234,-118.3873501
5305,Chrome Hearts,34.0810117,-118.3852504
5306,Beauty Collection,34.0839097,-118.3860492
5307,Anawalt Lumber Co,34.0821303,-118.3861412
5308,Empty Vase Florist,34.0824992,-118.3881169
5309,Hornburg Jaguar Los Angeles,34.0903966,-118.3918234
5310,John Varvatos,34.0805659,-118.3857525
5311,Chi Chi LaRue's,34.0854197,-118.3839112
5312,Shamrock Social Club,34.0904889,-118.3886298
5313,Café Amici Beverly Hills,34.0803658,-118.3899802
5314,The Shade Store,34.0814666,-118.3836755
5315,Kravet Inc,34.0823525,-118.3825343
5316,Bristol Farms West Hollywood,34.0773655,-118.3892673
5317,Walker Zanger,34.0806492,-118.3845671
5318,The Abbey,34.08341910000001,-118.3851362
5319,SUR Restaurant & Lounge,34.0812354,-118.3852907
5320,BOA Steakhouse,34.0898106,-118.3928048
5321,Craig's,34.0806198,-118.3864144
5322,Tortilla Republic,34.08144,-118.3852985
5323,Dan Tana's,34.0817887,-118.3890799
5324,Cecconi's West Hollywood,34.0805263,-118.3851134
5325,Fiesta Cantina,34.0853339,-118.3839514
5326,Brazilian Bossa Nova Cuisine,34.0832687,-118.3860149
5327,Lemonade,34.0773492,-118.3878979
5328,St Felix WeHo,34.0842567,-118.3855073
5329,Doheny Room,34.0816897,-118.3892078
5330,Hamburger Haven,34.0834994,-118.3857159
5331,Hedley's Restaurant,34.0820209,-118.3853406
5332,Gracias Madre,34.0810417,-118.3869706
5333,Night + Market Weho,34.0907663,-118.3891672
5334,zpizza - West Hollywood,34.0852326,-118.3839834
5335,PUMP Restaurant Lounge,34.0837754,-118.385318
5336,The Assembly,34.0818089,-118.3853438
5337,Geoffrey's Comics,33.8865069,-118.3260127
5338,Ron's Floor Coverings,33.8799153,-118.3257597
5339,Print2for1,33.8849468,-118.3260814
5340,GameStop,33.8865177,-118.3260963
5341,Ziggy's Smoke Shop,33.8865069,-118.3260127
5342,Metro by T-Mobile,33.8894681,-118.3261385
5343,7-Eleven,33.8803738,-118.3260586
5344,Starbucks,33.881758,-118.3262413
5345,Vicious Vapor,33.8823971,-118.3259453
5346,Subway,33.8865069,-118.3260127
5347,KFC,33.8808847,-118.3261271
5348,Jin Kook Restaurant,33.8823971,-118.3259453
5349,Chicken Maison,33.8865069,-118.3260127
5350,Ramona's Mexican Food,33.8823971,-118.3259453
5351,Domino's Pizza,33.8865069,-118.3260127
5352,Taco Bell,33.8814458,-118.3261271
5353,Wasabi Sushiya,33.8849468,-118.3260814
5354,Del Taco,33.8832265,-118.3262184
5355,Supreme Burger Grill,33.8865069,-118.3260127
5356,Chicken Chick,33.8823971,-118.3259453
5357,McDonald's,33.8871315,-118.3262406
5358,Sunny Donuts,33.887682,-118.3273144
5359,Fyrebird,33.8877196,-118.3273721
5360,Tires & Lube Auto Care/Smog Check Station,33.9461058,-118.3004626
5361,BALLENTINE'S PLUS CLOTHING,33.939157,-118.297118
5362,Thoughtful Arrangements,33.9427827,-118.2921676
5363,Kindle's Donuts,33.9452646,-118.3004626
5364,L & M Clothing and Smoke Shop,33.9443311,-118.2913447
5365,Hymy Corporation,33.9402121,-118.2922323
5366,Metro by T-Mobile,33.9485385,-118.2921619
5367,My Vermont Liquor,33.9402121,-118.2922323
5368,J&R Market,33.9444378,-118.3004854
5369,Red's Liquor Store,33.9457499,-118.2963351
5370,Pizza Hut,33.9457066,-118.2921048
5371,Tacos El Unico NORMANDIE,33.9452356,-118.3000972
5372,Dock & Carry Seafood,33.9453127,-118.2928812
5373,PDQ Market & Liquor,34.3220979,-118.4795391
5374,Tacos Carrillo- Taco Truck,34.13169269999999,-118.4386238
5375,Beyond Construction Palos Verdes,33.7749314,-118.4175464
5376,Guitar Center,34.0982061,-118.3520617
5377,High Voltage Tattoo Nc,34.0941918,-118.34435
5378,Trader Joe's,34.0907361,-118.3491022
5379,Ralphs,34.098482,-118.3484023
5380,Ralphs Pharmacy,34.098482,-118.3484023
5381,Ralphs,34.09347,-118.3445511
5382,T-Mobile,34.09777,-118.3492539
5383,Unleashed by Petco,34.09777,-118.3492539
5384,Pinkberry,34.09777,-118.3492539
5385,Tiago Coffee Bar + Kitchen,34.1012553,-118.3445968
5386,FedEx Office Print & Ship Center,34.0977307,-118.3560337
5387,Interior Illusions,34.0911469,-118.3499159
5388,RDB LA CX Tires,34.097857,-118.350384
5389,Henson Recording Studio,34.0964947,-118.3438891
5390,Sunset Strip Tattoo,34.0979012,-118.3537281
5391,Sunset Boulevard Mailboxes,34.0985245,-118.3449325
5392,John Kelly Chocolates,34.0984314,-118.3537053
5393,The Pikey,34.0982805,-118.3557224
5394,Global Cuisine by Gary Arabia,34.0903158,-118.3464463
5395,Sunset Grill,34.09820029999999,-118.3522443
5396,El Compadre,34.0978005,-118.3522443
5397,Jones,34.0908821,-118.3464231
5398,Toi On Sunset,34.0982411,-118.3530914
5399,Moun Of Tunis Restaurant,34.0982358,-118.3526906
5400,Fatburger,34.0905694,-118.3523813
5401,Subway Restaurants,34.0976599,-118.3429957
5402,Burger King,34.0982397,-118.3438663
5403,Chipotle Mexican Grill,34.0978332,-118.3569012
5404,Formosa Cafe,34.0904137,-118.3460579
5405,Astro Burger,34.0910149,-118.3525183
5406,Big Mama's & Papa's Pizzeria,34.0985112,-118.3502184
5407,Hoy's Wok Chinese Restaurant,34.0982323,-118.3446053
5408,NAPA Auto Parts - Eddings Bros Inc,33.9104753,-118.353089
5409,Pep Boys Auto Parts & Service,33.9002513,-118.3532031
5410,Sas Fabrics,33.9095245,-118.3520846
5411,O'Reilly Auto Parts,33.9087186,-118.3532259
5412,Cali Games,33.9009499,-118.353614
5413,Chevron,33.901564,-118.3531132
5414,Walgreens,33.9023852,-118.3431357
5415,Yesis Water And Party Supplies,33.91144999999999,-118.3529209
5416,Ohms Gifts,33.9069525,-118.3431357
5417,Furniture City,33.9036597,-118.3442087
5418,Boost Mobile,33.9009409,-118.3521252
5419,Blue Bird Liquor,33.9071238,-118.352153
5420,AutoZone Auto Parts,33.9066068,-118.3531803
5421,Denny's,33.9125555,-118.3530205
5422,Corner Joint,33.901053,-118.353587
5423,Mis Amigos Taco,33.9020472,-118.3532208
5424,King Kebab & Bakery,33.9022865,-118.35626
5425,Pizza Show,33.911097,-118.3521221
5426,Pollo Inka Express,33.903111,-118.3520803
5427,Carl's Jr.,33.9026421,-118.3519856
5428,Raul's Casa Sombrero Mexican,33.9030334,-118.3530121
5429,Mi California,33.9038498,-118.3529882
5430,Ocho Rios Grill,33.9009484,-118.3516505
5431,Colombian Delicatessen,33.9011125,-118.3536121
5432,Fish Seafood Louisiana Fried chicken,33.9119001,-118.3528942
5433,El Taco Perso,33.9118262,-118.3531832
5434,McDonald's,34.0260793,-118.2769181
5435,Public Storage,34.0180853,-118.2778316
5436,Felix Chevrolet,34.0221974,-118.2790167
5437,SoundBite Studios,34.0200572,-118.2749705
5438,FedEx Office Print & Ship Center,34.0268115,-118.2771922
5439,Oaxacalifornia Juice Bar & Ice,34.0173089,-118.2781364
5440,Yogurtland,34.0227992,-118.2798382
5441,Matchmaster Dyeing & Finishing,34.0150806,-118.2755935
5442,Greek Escape,34.0260613,-118.2775918
5443,Pasta Roma,34.0256487,-118.2780404
5444,Goodwill Southern California Store & Donation Center,34.0257013,-118.2782446
5445,Elegante Beauty Discount Center,34.0231231,-118.274246
5446,StorQuest Self Storage,34.0159801,-118.2777392
5447,L A Roofing Materials Inc,34.0186642,-118.273264
5448,FedEx Ship Center,34.0208016,-118.2765165
5449,901 Bar and Grill,34.0256021,-118.2773063
5450,Taqueria Vista Hermosa,34.0173919,-118.2784632
5451,Chichen Itza,34.0173089,-118.2781364
5452,Burger Plaza Grill,34.0173089,-118.2781364
5453,Thai Corner Food Express,34.0173089,-118.2781364
5454,Mercado La Paloma,34.0173089,-118.2781364
5455,Five Guys,34.0268331,-118.2758219
5456,Domino's Pizza,34.0261589,-118.2780029
5457,Panda Express,34.0258651,-118.277215
5458,Viztango Cafe,34.0248567,-118.2786331
5459,KFC,34.0260489,-118.2780828
5460,Taco Bell,34.0266134,-118.2763015
5461,Merle Norman Cosmetics Inc,33.9534665,-118.3796156
5462,AllStar Logo,33.9576196,-118.3783617
5463,Cartag Auto Sales,33.9592615,-118.3802973
5464,Metro by T-Mobile,33.9602411,-118.3780225
5465,Monkey Face Tattoos,33.9602601,-118.3780627
5466,Circle K,33.9595896,-118.3768061
5467,McDonald's,33.9596387,-118.3861467
5468,BayTires Used Tires,33.9617813,-118.3781978
5469,Subway,33.9602442,-118.3779791
5470,Chana Thai Cuisine,33.9602423,-118.3758696
5471,Aliki's Greek Taverna,33.9524154,-118.3852275
5472,New Bilal Cuisine,33.9603159,-118.3759293
5473,Jino's Pars,33.9595144,-118.3843179
5474,Miyako Express,33.9596798,-118.3789966
5475,Sizzler,33.9596287,-118.3845877
5476,Yoshinoya Manchester & Bellanca,33.9596544,-118.3802976
5477,Papa John's Pizza,33.959695,-118.3802482
5478,Game Sports Bar Restaurant and Lounge,33.9596113,-118.37959
5479,WaBa Grill,33.96032539999999,-118.3779366
5480,Dirdawa Cafe,33.9609771,-118.3758925
5481,Equelecua Cuban Cafe,33.9609771,-118.3758925
5482,First Wok,33.9602057,-118.3781749
5483,Tumby's Pizza,33.9600896,-118.3749926
5484,Denny's,33.9596713,-118.3807422
5485,Sushi Kura,33.9602443,-118.3781789
5486,El Pollo Loco,33.9595192,-118.3773989
5487,Jack in the Box,33.9601566,-118.3763718
5488,Creative Indulgence,33.8293553,-118.3856948
5489,Saint Mary's Medical Center Pharmacy,33.779809,-118.186299
5490,Walgreens,33.7743887,-118.1889688
5491,CVS,33.7737462,-118.1889688
5492,AAA Pawn Shop Long Beach Inc.,33.7810525,-118.1891369
5493,O'Reilly Auto Parts,33.7832225,-118.1889688
5494,Fantastic Sams Cut & Color,33.7732882,-118.1891353
5495,Caravana Furniture,33.7786765,-118.1897679
5496,Albert Jewelry & Loan,33.7795763,-118.1891635
5497,Superior Grocers,33.7800599,-118.1900656
5498,Dream Jungle Tattoo,33.7828042,-118.1803836
5499,Kim Long Market,33.7821023,-118.1884661
5500,Men's Suit Outlet,33.7751851,-118.1925615
5501,El Sol Bakery,33.7791634,-118.1803085
5502,Shell,33.7823333,-118.1855651
5503,Subway,33.7830497,-118.1827764
5504,Los Compadres,33.7809414,-118.1920992
5505,Denny's,33.7744142,-118.189748
5506,Tacos Y Mariscos La Fuente,33.7824554,-118.181352
5507,Phở 881,33.7830253,-118.1822675
5508,Subway,33.7828026,-118.1898942
5509,Domino's Pizza,33.78302499999999,-118.1899285
5510,La Lune Restaurant,33.7840564,-118.1842709
5511,Mariscos Los Buchones,33.7755214,-118.1897457
5512,El Pollo Loco,33.7748161,-118.1896622
5513,Sura Korean BBQ & Tofu House Restaurant - Long Beach,33.7744955,-118.1854402
5514,Carl's Jr.,33.7755419,-118.1890145
5515,Jack in the Box,33.7751457,-118.1846958
5516,Babette Bakery,33.7838921,-118.1842388
5517,Taco Bell,33.7750679,-118.1903314
5518,Roma Pizza,33.7760742,-118.1889345
5519,McDonald's,33.7749571,-118.1891059
5520,Koh Ruessei Restaurant,33.7824263,-118.1824382
5521,Louis Burger,33.7738629,-118.1853356
5522,Creative Design,34.1876827,-118.5629505
5523,Handyman of The Valley,34.1863239,-118.5619645
5524,Aurora Productions,34.1809778,-118.563908
5525,Encore Bridal,33.8982174,-118.4167781
5526,Moon's Market,33.8985765,-118.4170633
5527,M&LOVE cafe,33.898832,-118.4170598
5528,North End Caffe,33.8995341,-118.4173861
5529,Pisces,33.8983158,-118.4165209
5530,Sloopy's,33.8995636,-118.4170643
5531,Beach Pizza,33.8985339,-118.4168868
5532,Cafe Wild,33.8997624,-118.4174706
5533,The Local Yolk,33.8994822,-118.4169789
5534,Peet's Coffee,34.0737606,-118.3234435
5535,Le Pain Quotidien,34.0734686,-118.323912
5536,Starbucks,34.0749119,-118.3233873
5537,Larchmont Beauty Center,34.0749591,-118.3233987
5538,Landis' Labyrinth Toy Shop,34.074298,-118.323434
5539,A Silver Lining,34.0734972,-118.3238261
5540,Chevalier's Books,34.0739237,-118.3233212
5541,Salt & Straw,34.0758198,-118.3234379
5542,The Library,34.0737349,-118.3239353
5543,Jeni's Splendid Ice Creams,34.0737749,-118.3239353
5544,Landis' Labyrinth Early Years Shop,34.0743648,-118.3233759
5545,Village Pizzeria,34.0739564,-118.3239695
5546,Le Petit Greek,34.0738764,-118.3239695
5547,Jamba Larchmont Ave,34.0723635,-118.3233417
5548,Sweetfin,34.0740435,-118.3239809
5549,Pressed Juicery,34.0747534,-118.323901
5550,Chipotle Mexican Grill,34.0764548,-118.3239353
5551,Muraya,34.0738364,-118.3239695
5552,Tacos Tu Madre,34.074802,-118.3239467
5553,good goose cafe,34.0760289,-118.3241866
5554,Rite Aid,34.2546092,-118.5793422
5555,Lamps Plus,34.242046,-118.574306
5556,St. John Eudes Gift Shop,34.2502175,-118.5803555
5557,GNC at Rite Aid,34.2546092,-118.5793422
5558,Dandy's Fast Foods,34.2492975,-118.579422
5559,Silver Panda,34.2544368,-118.5795493
5560,Forever Healthy,34.2549143,-118.5788064
5561,House Of Shish Kabob,34.2561159,-118.5787837
5562,MD Tattoo Studio,34.2435393,-118.5372652
5563,Edible Arrangements,34.2435393,-118.5372652
5564,Starbucks,34.2417644,-118.5354493
5565,The Donut Factory,34.2433391,-118.5354829
5566,Rite Aid,34.2423775,-118.5350134
5567,Baskin-Robbins,34.2433391,-118.5354829
5568,Pace Appliance Repair,34.252012,-118.53492
5569,Softcream Cafe,34.2467408,-118.5370049
5570,Bounce Boba Lounge,34.2435393,-118.5372652
5571,HotBox Smoke Shop,34.2433391,-118.5354829
5572,Motion Audio Video Inc.,34.2538524,-118.5386449
5573,Chevron,34.2424199,-118.5364281
5574,Northridge Suit Outlet,34.2548209,-118.5364147
5575,Chi's Chinese Cuisine,34.2456698,-118.5370086
5576,Small Island,34.2435393,-118.5372652
5577,PizzaRev,34.2417644,-118.5354493
5578,Kickin KAsian,34.2435393,-118.5372652
5579,Gen Korean BBQ House,34.2551554,-118.5372768
5580,Pho 22,34.2458996,-118.5370207
5581,Kogiya Korean BBQ,34.246622,-118.5364415
5582,My Hero Sandwiches,34.2433391,-118.5354829
5583,Jack in the Box,34.2420746,-118.5363739
5584,Fresh Potato Factory,34.2417644,-118.5354493
5585,Bun Me,34.2417644,-118.5354493
5586,Arabista,34.2417038,-118.5372049
5587,Walmart,34.2226561,-118.4495035
5588,Sprint Store,34.2251966,-118.4484998
5589,Pep Boys Auto Parts & Service,34.2256704,-118.4500337
5590,AT&T Store,34.2212146,-118.4490299
5591,T-Mobile,34.22095220000001,-118.4484481
5592,Curacao Panorama City,34.2243096,-118.449258
5593,Walmart Pharmacy,34.2226561,-118.4495035
5594,Fashion Nova,34.2232031,-118.4495318
5595,Verizon,34.2217984,-118.4485212
5596,Wetzel's Pretzels,34.2232031,-118.4495318
5597,OshKosh B'gosh,34.2232031,-118.4495318
5598,Carter's,34.2232031,-118.4495318
5599,Verizon Authorized Retailer – Victra,34.2232031,-118.4495318
5600,Subway,34.2232031,-118.4495318
5601,Mis Amigos,34.2226561,-118.4495035
5602,Subway Restaurants,34.2219472,-118.4472848
5603,Denny's,34.2251966,-118.4484998
5604,Pollo Campero,34.2232031,-118.4495318
5605,Tortas Ahogadas Las Originales,34.2232031,-118.4495318
5606,D J Bibingkahan,34.2217841,-118.4472673
5607,Asia Buffet,34.2204747,-118.4484823
5608,Bamboo Bistro,34.2253686,-118.4486663
5609,Carl's Jr.,34.2213978,-118.4463745
5610,Paraíso Del Mar,34.2270213,-118.435182
5611,El Pollo Loco,34.2219194,-118.4477266
5612,Raspado Xpress,34.2266182,-118.4492269
5613,Toto's Grill,34.2217912,-118.447969
5614,Taqueria Jerez,34.2266182,-118.4492269
5615,Garage Company,33.9649296,-118.3685354
5616,1515 Design & Manufacturing,33.96723,-118.3662409
5617,J. Robert Scott,33.9676805,-118.3638122
5618,A.F. Machine & Tool Co. Inc,33.9651392,-118.3686203
5619,Chuck E. Cheese,33.9765078,-118.3735237
5620,Wingstop,33.9763034,-118.3737405
5621,Shell,33.9711968,-118.3780836
5622,McDonald's,33.9755616,-118.3733589
5623,Wendy's,33.9711968,-118.3780836
5624,Chile Verde,33.976222,-118.3738368
5625,Burger King,33.9769993,-118.3713731
5626,Trader Joe's,34.1153043,-118.1629729
5627,Arroyo Seco Racquet Club,34.1166191,-118.1689055
5628,Biosys Laboratories Inc,34.1158825,-118.1639007
5629,Husco German Auto Services,34.11548010000001,-118.16177
5630,Galpin Ford,34.2218047,-118.4706272
5631,Galpin Mazda,34.2237281,-118.4680677
5632,Galpin Volkswagen,34.2217168,-118.4684332
5633,Public Storage,34.2219129,-118.4625934
5634,Galpin Volvo,34.2210994,-118.4703831
5635,Galpin Lotus,34.2210994,-118.4703831
5636,U-Haul Moving & Storage of North Hills,34.2249939,-118.4672807
5637,Niel's RV,34.227586,-118.4665735
5638,Galpin Aston Martin,34.2210994,-118.4703831
5639,Crone Wholesale Glass,34.2266234,-118.46748
5640,Shell,34.2211033,-118.4674404
5641,Thai Tasty,34.2217411,-118.460279
5642,Odyssey Restaurant,34.2826477,-118.4735312
5643,AT&T Store,34.257754,-118.4700524
5644,Starbucks,34.257699,-118.4698357
5645,Vons,34.2583055,-118.4682521
5646,The Experience Ink Tattoos & Piercings,34.2569441,-118.4709306
5647,Why Not Ink Tattoo,34.26421190000001,-118.4684083
5648,Keyes Mission Hills Hyundai,34.2564717,-118.4668313
5649,Talk of the Valley,34.257082,-118.4693566
5650,Rite Aid Pharmacy,34.2588259,-118.4680563
5651,Redbox,34.2583055,-118.4682521
5652,Got Vape,34.2642132,-118.4682318
5653,Dollar Tree,34.2639257,-118.4679195
5654,Bedder Mattress,34.25708729999999,-118.4694935
